               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.045513,            0.061826,            0.007265,             0.67589,              0.5933,             0.63352,             0.28378,            0.049905,             0.05289,           0.0086187,            0.007789,            0.007789,            0.007789
                  69,             0.04624,            0.063546,           0.0071129,             0.68833,             0.56552,             0.63816,             0.29442,            0.049224,            0.052537,            0.011508,            0.007756,            0.007756,            0.007756
                  70,            0.044465,            0.063221,           0.0066078,             0.74633,             0.59703,             0.65098,             0.29784,            0.048464,             0.05155,           0.0093266,            0.007723,            0.007723,            0.007723
                  71,            0.043816,            0.060518,           0.0072084,             0.67812,             0.60811,             0.64072,             0.29636,            0.048006,               0.051,             0.00856,             0.00769,             0.00769,             0.00769
                  72,            0.043833,            0.062052,           0.0058762,             0.70196,               0.604,              0.6567,             0.30902,            0.048335,            0.052357,            0.009085,            0.007657,            0.007657,            0.007657
                  73,            0.044265,            0.060471,           0.0066803,             0.66207,             0.57507,             0.62835,             0.30477,            0.049631,            0.053128,           0.0094978,            0.007624,            0.007624,            0.007624
                  74,            0.044309,            0.060529,            0.006877,             0.72182,             0.57118,             0.63685,             0.31244,            0.048827,            0.051768,             0.01007,            0.007591,            0.007591,            0.007591
                  75,            0.044061,            0.062054,           0.0064998,             0.69496,             0.61497,             0.65006,             0.31632,            0.047391,            0.052646,            0.010031,            0.007558,            0.007558,            0.007558
                  76,            0.043573,            0.057047,           0.0071629,             0.73123,             0.57723,             0.63621,              0.2962,            0.049143,            0.054154,           0.0092289,            0.007525,            0.007525,            0.007525
                  77,            0.043851,            0.062159,           0.0073139,             0.70611,             0.61256,             0.65886,             0.32098,            0.047802,            0.052146,           0.0086571,            0.007492,            0.007492,            0.007492
                  78,            0.044047,            0.057321,           0.0057603,             0.76525,             0.52783,             0.63094,             0.29956,            0.048891,            0.051814,           0.0085296,            0.007459,            0.007459,            0.007459
                  79,            0.043857,            0.062121,            0.005594,             0.73157,             0.54953,             0.62906,             0.30349,            0.048949,            0.052784,           0.0097157,            0.007426,            0.007426,            0.007426
                  80,            0.044154,            0.056205,           0.0063686,             0.69719,             0.57602,             0.64474,             0.31121,            0.049207,            0.053847,            0.011193,            0.007393,            0.007393,            0.007393
                  81,            0.042816,            0.061885,           0.0056622,             0.74703,             0.55161,             0.64698,             0.30803,            0.047478,            0.051273,            0.010373,             0.00736,             0.00736,             0.00736
                  82,            0.042457,            0.062707,           0.0056338,             0.65379,             0.61611,             0.63931,             0.29507,              0.0483,            0.052405,            0.010925,            0.007327,            0.007327,            0.007327
                  83,            0.043446,            0.061239,           0.0055624,             0.77666,              0.5895,             0.65395,             0.32358,            0.046801,            0.050881,           0.0089243,            0.007294,            0.007294,            0.007294
                  84,              0.0429,            0.061562,           0.0050217,             0.69672,             0.62979,             0.65437,              0.3217,            0.047265,            0.051064,           0.0076503,            0.007261,            0.007261,            0.007261
                  85,            0.042031,            0.058233,           0.0051068,             0.69667,             0.65723,             0.68083,             0.32616,            0.046525,            0.051143,           0.0077549,            0.007228,            0.007228,            0.007228
                  86,            0.041838,            0.053471,           0.0055694,             0.66725,             0.69109,             0.67966,             0.33489,            0.047265,            0.050719,           0.0092319,            0.007195,            0.007195,            0.007195
                  87,            0.042428,            0.057665,           0.0052091,             0.74473,             0.59616,             0.66652,             0.31775,             0.04754,            0.051847,           0.0078785,            0.007162,            0.007162,            0.007162
