               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.024058,            0.009531,            0.015552,             0.83899,             0.82399,             0.88688,               0.708,            0.016803,           0.0046411,            0.026412,            0.005446,            0.005446,            0.005446
                  71,            0.024453,           0.0093342,            0.014604,             0.80814,             0.82414,             0.87644,             0.69728,            0.018034,           0.0047154,            0.027054,             0.00538,             0.00538,             0.00538
                  72,            0.023581,           0.0095532,            0.014365,             0.79822,             0.79448,              0.8639,             0.67011,            0.019111,           0.0051094,            0.027426,            0.005314,            0.005314,            0.005314
                  73,            0.023039,           0.0095064,            0.014715,             0.80511,              0.8101,             0.87013,             0.69396,            0.016421,           0.0047927,            0.024374,            0.005248,            0.005248,            0.005248
                  74,            0.023431,             0.00953,            0.013414,             0.81259,               0.828,             0.88739,             0.71084,             0.01773,           0.0046638,            0.025366,            0.005182,            0.005182,            0.005182
                  75,            0.022974,           0.0094366,            0.014408,             0.78646,             0.83056,             0.88325,             0.70428,            0.017111,           0.0047054,            0.024865,            0.005116,            0.005116,            0.005116
                  76,             0.02285,           0.0092042,            0.014313,              0.8288,             0.84582,             0.88802,             0.70656,            0.018214,           0.0047346,            0.022996,             0.00505,             0.00505,             0.00505
                  77,            0.022478,           0.0093762,            0.014121,             0.81629,             0.83033,             0.88363,             0.71139,            0.016986,           0.0047884,            0.026426,            0.004984,            0.004984,            0.004984
                  78,            0.022356,           0.0091987,            0.014401,             0.83106,             0.81475,             0.89063,             0.71445,            0.017008,           0.0047537,            0.024464,            0.004918,            0.004918,            0.004918
                  79,            0.022103,           0.0092508,            0.014641,             0.82725,              0.8313,             0.88718,             0.70988,            0.017009,           0.0047745,            0.028826,            0.004852,            0.004852,            0.004852
                  80,            0.021572,           0.0093511,            0.014462,             0.79832,              0.8373,              0.8752,             0.69069,            0.017268,           0.0047728,            0.023178,            0.004786,            0.004786,            0.004786
                  81,            0.021834,           0.0089744,            0.012819,             0.80883,             0.87342,             0.90692,             0.72304,            0.016249,           0.0046377,            0.024079,             0.00472,             0.00472,             0.00472
                  82,            0.022689,           0.0091304,            0.015725,             0.82123,             0.78449,             0.86574,             0.68395,             0.01758,           0.0047886,            0.031344,            0.004654,            0.004654,            0.004654
                  83,            0.022159,           0.0094915,            0.015581,             0.81784,             0.82818,             0.88511,             0.69479,             0.01741,           0.0047638,            0.032507,            0.004588,            0.004588,            0.004588
                  84,             0.02204,           0.0093522,            0.014711,             0.83682,             0.82192,             0.88597,             0.70437,            0.017641,            0.004724,            0.025126,            0.004522,            0.004522,            0.004522
                  85,              0.0219,           0.0090562,            0.014757,             0.84157,             0.80555,             0.88256,             0.70679,            0.017394,           0.0046372,            0.024776,            0.004456,            0.004456,            0.004456
                  86,             0.02158,           0.0091926,             0.01262,             0.81315,                0.83,             0.88776,             0.71966,            0.018175,           0.0044815,            0.025666,             0.00439,             0.00439,             0.00439
                  87,            0.022068,            0.009209,            0.013125,             0.84017,             0.79741,             0.88445,             0.71509,            0.016724,            0.004566,            0.026248,            0.004324,            0.004324,            0.004324
                  88,            0.021842,           0.0092516,            0.014132,             0.81619,             0.82348,             0.88353,             0.70526,            0.017882,           0.0046227,            0.034301,            0.004258,            0.004258,            0.004258
                  89,            0.021522,           0.0091539,            0.012498,             0.85123,             0.83627,             0.90241,              0.7246,            0.017327,           0.0045867,            0.030185,            0.004192,            0.004192,            0.004192
                  90,            0.021013,           0.0089019,             0.01158,             0.84777,             0.80847,             0.88533,              0.7139,            0.017159,           0.0045429,            0.031056,            0.004126,            0.004126,            0.004126
                  91,            0.020798,            0.008859,             0.01078,             0.79172,             0.85887,             0.89843,             0.72686,            0.016661,           0.0045267,            0.029073,             0.00406,             0.00406,             0.00406
                  92,            0.020928,           0.0086278,            0.011796,              0.8314,             0.83489,             0.89954,              0.7242,            0.016703,           0.0046367,            0.025009,            0.003994,            0.003994,            0.003994
                  93,            0.020266,           0.0086247,            0.011306,              0.8342,              0.8195,             0.88111,             0.71468,            0.017033,           0.0045512,            0.027705,            0.003928,            0.003928,            0.003928
                  94,            0.020531,           0.0085686,            0.010702,              0.8478,             0.83617,             0.89437,             0.71882,            0.016718,           0.0045086,            0.028315,            0.003862,            0.003862,            0.003862
                  95,            0.020434,           0.0086558,            0.011006,             0.80257,             0.85287,             0.89854,             0.73453,            0.016855,           0.0045227,            0.027925,            0.003796,            0.003796,            0.003796
                  96,            0.020604,           0.0085312,            0.011106,             0.83695,             0.85384,             0.89975,             0.73498,            0.016627,           0.0045936,            0.030818,             0.00373,             0.00373,             0.00373
                  97,            0.020255,           0.0086537,            0.011506,             0.82689,             0.84841,               0.897,             0.72766,            0.016806,           0.0044721,            0.027729,            0.003664,            0.003664,            0.003664
                  98,            0.019847,           0.0085453,           0.0099841,               0.814,             0.87783,             0.89943,             0.72817,             0.01774,            0.004634,            0.025985,            0.003598,            0.003598,            0.003598
                  99,            0.020475,           0.0085842,            0.010215,             0.81208,             0.84404,             0.89253,             0.72677,            0.016304,           0.0045253,            0.030614,            0.003532,            0.003532,            0.003532
                 100,            0.020069,           0.0084306,             0.01068,             0.85748,             0.86084,             0.90951,               0.737,            0.017081,           0.0044822,            0.025552,            0.003466,            0.003466,            0.003466
                 101,            0.020105,           0.0084633,            0.010697,             0.82727,             0.86725,             0.90875,             0.74511,            0.017248,           0.0044347,            0.028686,              0.0034,              0.0034,              0.0034
                 102,            0.019645,           0.0084208,           0.0097296,             0.83883,             0.86244,             0.90345,             0.73841,             0.01669,           0.0043462,            0.026916,            0.003334,            0.003334,            0.003334
                 103,            0.019296,           0.0085655,           0.0099303,             0.81677,             0.85612,             0.89271,             0.73089,            0.016323,           0.0044687,            0.028939,            0.003268,            0.003268,            0.003268
                 104,             0.02007,           0.0084406,            0.010184,             0.83235,             0.85249,             0.90234,             0.73803,            0.015916,           0.0044702,            0.025524,            0.003202,            0.003202,            0.003202
                 105,            0.019404,            0.008399,            0.010895,              0.8681,             0.83246,             0.90325,             0.73721,            0.016725,           0.0043552,            0.029329,            0.003136,            0.003136,            0.003136
                 106,            0.019298,           0.0085502,            0.010679,             0.85383,             0.86397,             0.90655,             0.74069,             0.01613,           0.0044518,            0.027531,             0.00307,             0.00307,             0.00307
                 107,            0.018863,           0.0081823,            0.010314,              0.8704,             0.81916,             0.89633,             0.72933,            0.015757,           0.0045734,            0.030136,            0.003004,            0.003004,            0.003004
                 108,            0.019287,            0.008082,           0.0097344,             0.86436,             0.84046,              0.9073,             0.74138,            0.017602,           0.0043795,            0.022456,            0.002938,            0.002938,            0.002938
                 109,            0.019182,           0.0082715,           0.0099735,             0.83611,               0.852,              0.9066,              0.7394,            0.015516,           0.0044071,            0.025702,            0.002872,            0.002872,            0.002872
                 110,            0.018389,            0.008021,           0.0091213,             0.86168,              0.8454,             0.91171,             0.75222,            0.015289,           0.0043601,            0.027478,            0.002806,            0.002806,            0.002806
                 111,            0.018727,           0.0081931,           0.0091787,             0.85663,             0.84385,             0.90749,             0.74945,             0.01527,           0.0043889,            0.025757,             0.00274,             0.00274,             0.00274
                 112,             0.01867,           0.0082468,           0.0093668,             0.85408,             0.85675,              0.9124,             0.74876,            0.015674,           0.0044686,            0.022804,            0.002674,            0.002674,            0.002674
                 113,            0.018472,           0.0082716,           0.0098978,             0.84258,             0.86774,             0.90987,             0.74181,            0.016587,           0.0044101,            0.026332,            0.002608,            0.002608,            0.002608
                 114,            0.018385,           0.0079935,           0.0089014,             0.87016,             0.83563,             0.91029,             0.74696,             0.01624,           0.0043109,            0.026055,            0.002542,            0.002542,            0.002542
                 115,            0.018152,           0.0080609,           0.0078385,             0.84081,             0.86429,             0.90737,             0.74816,            0.016076,           0.0043222,            0.026323,            0.002476,            0.002476,            0.002476
                 116,            0.017847,           0.0079102,           0.0083728,             0.83876,             0.87685,             0.91204,              0.7511,            0.016166,           0.0044441,            0.024259,             0.00241,             0.00241,             0.00241
                 117,            0.017725,           0.0081242,           0.0090973,             0.85281,             0.87838,             0.91296,             0.75256,             0.01554,           0.0044244,            0.025596,            0.002344,            0.002344,            0.002344
                 118,             0.01767,           0.0078503,           0.0071046,             0.86793,             0.86246,             0.92163,             0.76245,            0.014846,           0.0043305,            0.023359,            0.002278,            0.002278,            0.002278
                 119,            0.018452,           0.0077999,           0.0090626,             0.85335,             0.86556,             0.91305,             0.75189,            0.015954,           0.0045137,            0.023288,            0.002212,            0.002212,            0.002212
                 120,            0.017753,           0.0079323,           0.0081382,             0.83824,             0.87965,             0.91659,             0.76206,            0.015922,           0.0044026,            0.023285,            0.002146,            0.002146,            0.002146
                 121,            0.017598,           0.0077772,           0.0080046,             0.86029,             0.85484,             0.91229,             0.75808,            0.015714,           0.0044881,            0.025914,             0.00208,             0.00208,             0.00208
                 122,            0.017522,           0.0078618,           0.0077101,             0.86961,             0.85174,             0.91438,             0.75638,            0.015379,           0.0044024,            0.023766,            0.002014,            0.002014,            0.002014
                 123,            0.017314,           0.0077738,           0.0084282,             0.82498,             0.89205,             0.91807,             0.76178,            0.015072,           0.0043457,            0.027871,            0.001948,            0.001948,            0.001948
                 124,            0.017418,           0.0077307,           0.0085098,              0.8458,             0.87982,             0.92091,             0.76374,            0.015125,           0.0044931,            0.026107,            0.001882,            0.001882,            0.001882
                 125,            0.016958,           0.0076941,           0.0071141,             0.86434,             0.86145,             0.92206,             0.76335,            0.015408,           0.0044454,            0.025321,            0.001816,            0.001816,            0.001816
                 126,               0.017,           0.0077961,           0.0075763,             0.85162,             0.85405,             0.90935,             0.75694,            0.015358,           0.0044052,            0.026661,             0.00175,             0.00175,             0.00175
                 127,            0.016528,            0.007788,           0.0073798,             0.86299,             0.86626,             0.91717,             0.76445,            0.014895,              0.0043,             0.02565,            0.001684,            0.001684,            0.001684
                 128,            0.016418,           0.0076654,           0.0071639,             0.85888,             0.86624,             0.92397,             0.77047,            0.014974,           0.0043516,            0.024647,            0.001618,            0.001618,            0.001618
                 129,            0.016612,           0.0076523,           0.0077052,             0.87635,             0.85179,             0.92463,             0.76973,             0.01509,           0.0044235,            0.024608,            0.001552,            0.001552,            0.001552
                 130,            0.016255,           0.0074072,           0.0070944,              0.8634,             0.86208,             0.92163,             0.76523,            0.014997,           0.0044005,            0.023858,            0.001486,            0.001486,            0.001486
                 131,            0.015828,           0.0075274,           0.0071992,             0.87664,             0.84694,             0.92027,             0.76692,            0.014543,           0.0044882,            0.024798,             0.00142,             0.00142,             0.00142
                 132,            0.016248,           0.0077074,             0.00665,             0.86545,             0.86125,             0.92254,             0.76629,            0.014802,           0.0044535,            0.024023,            0.001354,            0.001354,            0.001354
                 133,               0.016,           0.0075112,           0.0068687,             0.83478,             0.89268,             0.92051,             0.77105,            0.014552,           0.0043746,            0.024718,            0.001288,            0.001288,            0.001288
                 134,            0.015448,           0.0074535,           0.0061103,             0.85714,              0.8798,             0.92558,              0.7701,            0.014894,           0.0044056,            0.023743,            0.001222,            0.001222,            0.001222
                 135,            0.015619,           0.0072804,           0.0061087,             0.86574,             0.87234,             0.91971,             0.76829,             0.01511,           0.0044131,            0.026795,            0.001156,            0.001156,            0.001156
                 136,            0.015718,           0.0074005,           0.0065133,             0.88038,             0.85326,             0.92392,             0.77441,            0.014811,           0.0043727,            0.024802,             0.00109,             0.00109,             0.00109
                 137,            0.015397,           0.0075419,           0.0068366,             0.84353,              0.8978,              0.9275,             0.77644,             0.01491,           0.0043847,            0.024147,            0.001024,            0.001024,            0.001024
                 138,             0.01531,           0.0075048,           0.0061468,             0.84968,             0.88396,             0.92454,              0.7733,            0.014985,           0.0044425,            0.026711,            0.000958,            0.000958,            0.000958
